rootX,rootY,rootZ,neckX,neckY,neckZ,headX,headY,headZ,torsoX,torsoY,torsoZ,lshoulderX,lshoulderY,lshoulderZ,lelbowX,lelbowY,lelbowZ,lwristX,lwristY,lwristZ,lhandX,lhandY,lhandZ,rshoulderX,rshoulderY,rshoulderZ,relbowX,relbowY,relbowZ,rwristX,rwristY,rwristZ,rhandX,rhandY,rhandZ
0,1.11338,0.00940093,0,1.11338,0.00940093,-0.0203477,1.30935,-0.0251296,0,0.71333,0.00940093,0.175357,1.07657,0.0268079,0.24851,0.900718,0.0879174,0.142487,1.0282,0.199794,0.0894745,1.09195,0.255732,-0.175357,1.07657,0.0268079,-0.215801,1.07459,0.222692,-0.112965,1.22976,0.149517,-0.0615463,1.30735,0.11293
0,1.11604,0.0151641,0,1.11604,0.0151641,-0.0164701,1.31439,-0.00477487,0,0.71599,0.0151641,0.175357,1.07923,0.0325711,0.246764,0.900519,0.0871001,0.141779,1.02914,0.198655,0.0892856,1.09345,0.254433,-0.175357,1.07923,0.0325711,-0.239047,1.03792,0.217631,-0.133596,1.19371,0.14966,-0.0808703,1.2716,0.115674
0,1.11845,0.0213654,0,1.11845,0.0213654,-0.0120023,1.31795,0.0131457,0,0.7184,0.0213654,0.175357,1.08164,0.0387724,0.246741,0.900421,0.0843107,0.143583,1.03324,0.192604,0.092003,1.09965,0.246751,-0.175357,1.08164,0.0387724,-0.266518,0.990341,0.191625,-0.157514,1.15196,0.146819,-0.103011,1.23277,0.124416
0,1.12008,0.026433,0,1.12008,0.026433,-0.00778349,1.31993,0.0236864,0,0.72003,0.026433,0.175357,1.08327,0.04384,0.24915,0.900842,0.0796807,0.148965,1.04007,0.182577,0.0988717,1.10969,0.234025,-0.175357,1.08327,0.04384,-0.285235,0.946395,0.139767,-0.17683,1.11436,0.132917,-0.122628,1.19834,0.129493
0,1.1194,0.0291525,0,1.1194,0.0291525,-0.00414259,1.31936,0.0258618,0,0.71935,0.0291525,0.175357,1.08259,0.0465595,0.25352,0.900646,0.0747889,0.157078,1.04759,0.17027,0.108857,1.12106,0.218011,-0.175357,1.08259,0.0465595,-0.281436,0.919995,0.0947255,-0.181386,1.09154,0.118667,-0.131361,1.17731,0.130638
0,1.11502,0.0298013,0,1.11502,0.0298013,-0.00173902,1.31492,0.0229453,0,0.71497,0.0298013,0.175357,1.07821,0.0472083,0.258436,0.89793,0.0718422,0.164686,1.05235,0.157727,0.117811,1.12956,0.200669,-0.175357,1.07821,0.0472083,-0.281154,0.912119,0.0822897,-0.18202,1.0822,0.117699,-0.132453,1.16725,0.135404
0,1.10802,0.029523,0,1.10802,0.029523,-0.000543507,1.30778,0.0192523,0,0.70797,0.029523,0.175357,1.07121,0.04693,0.261704,0.892376,0.0708514,0.172707,1.05403,0.148028,0.128209,1.13486,0.186617,-0.175357,1.07121,0.04693,-0.280953,0.905246,0.083197,-0.180074,1.07313,0.123798,-0.129634,1.15707,0.144099
0,1.10134,0.0289297,0,1.10134,0.0289297,-0.000135553,1.30101,0.0170403,0,0.70129,0.0289297,0.175357,1.06453,0.0463367,0.263954,0.887182,0.0729445,0.176265,1.05317,0.142003,0.13242,1.13616,0.176532,-0.175357,1.06453,0.0463367,-0.282546,0.901779,0.0914189,-0.177459,1.06687,0.132786,-0.124915,1.14942,0.15347
-0.00054362,1.0977,0.0281406,-0.00054362,1.0977,0.0281406,-0.000543614,1.2974,0.0167702,-0.00054362,0.69765,0.0281406,0.174813,1.06089,0.0455476,0.264403,0.884964,0.0776957,0.175894,1.05317,0.140017,0.131638,1.13727,0.171178,-0.175901,1.06089,0.0455476,-0.28513,0.903602,0.103336,-0.174613,1.06605,0.140853,-0.119355,1.14727,0.159611
-0.0021448,1.09773,0.0276713,-0.0021448,1.09773,0.0276713,-0.0021448,1.29749,0.0174449,-0.0021448,0.69768,0.0276713,0.173212,1.06092,0.0450783,0.263162,0.886227,0.0825111,0.172274,1.05472,0.140461,0.12683,1.13897,0.169436,-0.177502,1.06092,0.0450783,-0.289238,0.909754,0.113443,-0.173323,1.06938,0.146515,-0.115365,1.14919,0.163051
-0.00615216,1.09895,0.0282658,-0.00615216,1.09895,0.0282658,-0.00560873,1.29873,0.0184509,-0.00615216,0.6989,0.0282658,0.169205,1.06214,0.0456728,0.260086,0.888798,0.0869408,0.165779,1.05624,0.142445,0.118625,1.13996,0.170197,-0.181509,1.06214,0.0456728,-0.293789,0.914322,0.120191,-0.174678,1.0721,0.150648,-0.115123,1.151,0.165876
-0.0132564,1.09841,0.0301498,-0.0132564,1.09841,0.0301498,-0.0111116,1.29813,0.0192947,-0.0132564,0.69836,0.0301498,0.162101,1.0616,0.0475568,0.254582,0.889331,0.0897533,0.15739,1.05487,0.145966,0.108795,1.13764,0.174073,-0.188613,1.0616,0.0475568,-0.299223,0.914103,0.125146,-0.178773,1.07119,0.153867,-0.118548,1.14974,0.168227
-0.0225979,1.09586,0.0329174,-0.0225979,1.09586,0.0329174,-0.0171506,1.29538,0.0197708,-0.0225979,0.69581,0.0329174,0.152759,1.05905,0.0503244,0.248882,0.888079,0.0895572,0.148809,1.05037,0.150029,0.0987718,1.13152,0.180265,-0.197955,1.05905,0.0503244,-0.304748,0.909441,0.129206,-0.184256,1.06677,0.156421,-0.12401,1.14543,0.170029
-0.0320029,1.09356,0.0360163,-0.0320029,1.09356,0.0360163,-0.0209991,1.29266,0.0202258,-0.0320029,0.69351,0.0360163,0.143354,1.05675,0.0534233,0.244775,0.887726,0.0874028,0.142674,1.04624,0.154184,0.0916232,1.12549,0.187574,-0.20736,1.05675,0.0534233,-0.307082,0.903052,0.133687,-0.188496,1.06214,0.158962,-0.129202,1.14168,0.171599
-0.0384243,1.09356,0.0387051,-0.0384243,1.09356,0.0387051,-0.0211207,1.29199,0.0203981,-0.0384243,0.69351,0.0387051,0.136933,1.05675,0.0561121,0.244224,0.889891,0.081737,0.140638,1.04418,0.155722,0.0888444,1.12133,0.192714,-0.213781,1.05675,0.0561121,-0.304487,0.89872,0.138627,-0.188792,1.06019,0.162137,-0.130944,1.14092,0.173892
-0.0400255,1.09599,0.0405324,-0.0400255,1.09599,0.0405324,-0.0173765,1.29368,0.0201809,-0.0400255,0.69594,0.0405324,0.135331,1.05918,0.0579394,0.247228,0.894437,0.0766157,0.142161,1.04605,0.153972,0.0896272,1.12186,0.19265,-0.215383,1.05918,0.0579394,-0.297213,0.897703,0.143021,-0.184518,1.06142,0.16549,-0.12817,1.14329,0.176725
-0.0376114,1.09841,0.0414902,-0.0376114,1.09841,0.0414902,-0.0116493,1.29554,0.0196484,-0.0376114,0.69836,0.0414902,0.137746,1.0616,0.0588972,0.252757,0.898597,0.0734637,0.146081,1.04966,0.149692,0.0927433,1.12519,0.187807,-0.212968,1.0616,0.0588972,-0.289777,0.898756,0.146029,-0.178502,1.06356,0.167677,-0.122863,1.14596,0.178502
-0.0338451,1.09827,0.0417368,-0.0338451,1.09827,0.0417368,-0.00639988,1.29509,0.0189209,-0.0338451,0.69822,0.0417368,0.141512,1.06146,0.0591438,0.258773,0.900003,0.0729818,0.149033,1.05123,0.144371,0.0941636,1.12685,0.180066,-0.209202,1.06146,0.0591438,-0.282928,0.897699,0.147216,-0.172955,1.06338,0.168796,-0.117967,1.14622,0.179586
-0.030925,1.09531,0.041728,-0.030925,1.09531,0.041728,-0.00295004,1.29196,0.0181677,-0.030925,0.69526,0.041728,0.144432,1.0585,0.059135,0.262815,0.898088,0.0753641,0.150871,1.0499,0.141944,0.0948986,1.1258,0.175234,-0.206282,1.0585,0.059135,-0.279168,0.893761,0.146075,-0.169684,1.05965,0.1685,-0.114942,1.1426,0.179712
-0.0294593,1.09141,0.0419334,-0.0294593,1.09141,0.0419334,-0.00137321,1.28787,0.0169206,-0.0294593,0.69136,0.0419334,0.145898,1.0546,0.0593404,0.263962,0.894444,0.0798501,0.151562,1.04711,0.143646,0.0953619,1.12344,0.175543,-0.204816,1.0546,0.0593404,-0.277487,0.888446,0.143729,-0.168537,1.05446,0.167762,-0.114061,1.13747,0.179779
-0.0289157,1.08849,0.0426895,-0.0289157,1.08849,0.0426895,-0.00138611,1.28474,0.0155142,-0.0289157,0.68844,0.0426895,0.146441,1.05168,0.0600965,0.2627,0.890764,0.0845868,0.152191,1.04426,0.149684,0.0969353,1.121,0.182232,-0.204273,1.05168,0.0600965,-0.276934,0.883727,0.140856,-0.16826,1.0494,0.168293,-0.113923,1.13224,0.182011
-0.0287802,1.08757,0.0438039,-0.0287802,1.08757,0.0438039,-0.00280018,1.28365,0.013996,-0.0287802,0.68752,0.0438039,0.146577,1.05076,0.0612109,0.260816,0.888719,0.0877041,0.15343,1.04263,0.156917,0.0997364,1.11958,0.191524,-0.204137,1.05076,0.0612109,-0.277735,0.882162,0.139746,-0.167829,1.04614,0.172044,-0.112876,1.12812,0.188193
-0.0287802,1.08863,0.0444962,-0.0287802,1.08863,0.0444962,-0.00618033,1.28469,0.0119438,-0.0287802,0.68858,0.0444962,0.146577,1.05182,0.0619032,0.259196,0.889147,0.0913003,0.153513,1.04272,0.163795,0.100671,1.11951,0.200043,-0.204137,1.05182,0.0619032,-0.277729,0.883351,0.140721,-0.166396,1.04512,0.17875,-0.110728,1.126,0.197765
-0.0287802,1.09196,0.0439438,-0.0287802,1.09196,0.0439438,-0.0110334,1.28815,0.00922695,-0.0287802,0.69191,0.0439438,0.146577,1.05515,0.0613508,0.258174,0.89226,0.0933287,0.153128,1.04418,0.170101,0.100605,1.12015,0.208487,-0.204137,1.05515,0.0613508,-0.277369,0.887615,0.142462,-0.164849,1.04722,0.185773,-0.108588,1.12702,0.207428
-0.0287802,1.09746,0.0417199,-0.0287802,1.09746,0.0417199,-0.0156965,1.29383,0.0059925,-0.0287802,0.69741,0.0417199,0.146577,1.06065,0.0591269,0.257568,0.897794,0.0933158,0.152354,1.04631,0.176285,0.0997471,1.12056,0.21777,-0.204137,1.06065,0.0591269,-0.276203,0.894891,0.144802,-0.162861,1.05367,0.188997,-0.106189,1.13306,0.211095
-0.0287802,1.10388,0.037796,-0.0287802,1.10388,0.037796,-0.0177695,1.30053,0.00289431,-0.0287802,0.70383,0.037796,0.146577,1.06707,0.055203,0.257452,0.904035,0.0889094,0.152899,1.04817,0.180041,0.100622,1.12023,0.225607,-0.204137,1.06707,0.055203,-0.274952,0.902143,0.143488,-0.162491,1.06264,0.18352,-0.106261,1.14289,0.203536
-0.0287802,1.10938,0.0331334,-0.0287802,1.10938,0.0331334,-0.0162658,1.30637,0.000726275,-0.0287802,0.70933,0.0331334,0.146577,1.07257,0.0505404,0.257963,0.90898,0.0795461,0.155831,1.04949,0.178718,0.104764,1.11975,0.228304,-0.204137,1.07257,0.0505404,-0.274146,0.906084,0.136512,-0.165212,1.07033,0.170679,-0.110745,1.15245,0.187763
-0.0287802,1.11284,0.0291944,-0.0287802,1.11284,0.0291944,-0.0129835,1.31009,1.71177e-06,-0.0287802,0.71279,0.0291944,0.146577,1.07603,0.0466014,0.258801,0.911501,0.065199,0.162291,1.0504,0.171986,0.114036,1.11985,0.225379,-0.204137,1.07603,0.0466014,-0.275415,0.904167,0.120035,-0.172022,1.07206,0.153679,-0.120325,1.15601,0.170501
-0.0287802,1.11444,0.027354,-0.0287802,1.11444,0.027354,-0.0115627,1.31184,4.71808e-06,-0.0287802,0.71439,0.027354,0.146577,1.07763,0.044761,0.259215,0.912353,0.0472235,0.171708,1.05093,0.161895,0.127954,1.12022,0.219231,-0.204137,1.07763,0.044761,-0.27874,0.897269,0.0885149,-0.183627,1.06722,0.134132,-0.136071,1.15219,0.15694
-0.0287802,1.11499,0.028479,-0.0287802,1.11499,0.028479,-0.0137658,1.31237,-0.000222135,-0.0287802,0.71494,0.028479,0.146577,1.07818,0.045886,0.258412,0.913313,0.0279549,0.183379,1.05164,0.151429,0.145863,1.1208,0.213167,-0.204137,1.07818,0.045886,-0.281752,0.893864,0.042213,-0.198044,1.06103,0.113346,-0.15619,1.14461,0.148912
-0.0287802,1.11512,0.0323873,-0.0287802,1.11512,0.0323873,-0.0185514,1.31214,-0.000580475,-0.0287802,0.71507,0.0323873,0.146577,1.07831,0.0497943,0.255493,0.91546,0.00945684,0.195701,1.05278,0.142039,0.165806,1.12144,0.208331,-0.204137,1.07831,0.0497943,-0.279974,0.900541,-0.00174845,-0.211706,1.05991,0.0980116,-0.177572,1.13959,0.147892
-0.0287802,1.11512,0.037703,-0.0287802,1.11512,0.037703,-0.0232458,1.31145,-0.000168357,-0.0287802,0.71507,0.037703,0.146577,1.07831,0.05511,0.251063,0.918855,-0.00544203,0.207065,1.05474,0.134594,0.185066,1.12268,0.204612,-0.204137,1.07831,0.05511,-0.278621,0.910918,-0.025153,-0.224605,1.06307,0.0929221,-0.197596,1.13915,0.15196
-0.0287802,1.11512,0.042373,-0.0287802,1.11512,0.042373,-0.0265095,1.31085,0.00118637,-0.0287802,0.71507,0.042373,0.146577,1.07831,0.05978,0.247273,0.922106,-0.0141819,0.216633,1.05723,0.130086,0.201313,1.12479,0.20222,-0.204137,1.07831,0.05978,-0.283534,0.91743,-0.028671,-0.237453,1.06792,0.0947776,-0.214412,1.14316,0.156502
-0.0287802,1.11512,0.0448465,-0.0287802,1.11512,0.0448465,-0.0281071,1.31066,0.00271675,-0.0287802,0.71507,0.0448465,0.146577,1.07831,0.0622535,0.24618,0.92375,-0.0164881,0.22354,1.0594,0.128756,0.21222,1.12723,0.201379,-0.204137,1.07831,0.0622535,-0.295757,0.920499,-0.0196692,-0.248342,1.07341,0.100249,-0.224634,1.14986,0.160208
-0.0287802,1.11512,0.0451095,-0.0287802,1.11512,0.0451095,-0.0286446,1.31079,0.00357661,-0.0287802,0.71507,0.0451095,0.146577,1.07831,0.0625165,0.247548,0.923711,-0.014385,0.227439,1.06046,0.130202,0.217384,1.12883,0.202496,-0.204137,1.07831,0.0625165,-0.310134,0.922852,-0.00536276,-0.255544,1.07962,0.106236,-0.228249,1.158,0.162036
-0.0287802,1.11512,0.04437,-0.0287802,1.11512,0.04437,-0.0287802,1.31092,0.00349301,-0.0287802,0.71507,0.04437,0.146577,1.07831,0.061777,0.249737,0.92287,-0.0103767,0.229107,1.06063,0.133177,0.218791,1.1295,0.204954,-0.204137,1.07831,0.061777,-0.32099,0.925449,0.00710628,-0.258991,1.08517,0.110334,-0.227992,1.16503,0.161948
-0.0287802,1.11512,0.04384,-0.0287802,1.11512,0.04384,-0.0282403,1.31088,0.00277078,-0.0287802,0.71507,0.04384,0.146577,1.07831,0.061247,0.251226,0.922162,-0.00713442,0.229602,1.06053,0.135679,0.21879,1.12972,0.207087,-0.204137,1.07831,0.061247,-0.326559,0.927345,0.0139978,-0.260081,1.08833,0.11235,-0.226842,1.16883,0.161527
-0.0282366,1.11512,0.0438876,-0.0282366,1.11512,0.0438876,-0.027179,1.31072,0.00207803,-0.0282366,0.71507,0.0438876,0.14712,1.07831,0.0612946,0.252056,0.921574,-0.00527926,0.229064,1.06046,0.136814,0.217568,1.12991,0.207861,-0.203594,1.07831,0.0612946,-0.32837,0.92847,0.0167001,-0.259493,1.08953,0.113269,-0.225055,1.17006,0.161554
-0.0266354,1.11512,0.0439528,-0.0266354,1.11512,0.0439528,-0.0253165,1.31064,0.00175684,-0.0266354,0.71507,0.0439528,0.148722,1.07831,0.0613598,0.253025,0.920509,-0.00367418,0.227541,1.06063,0.136779,0.214799,1.13069,0.207006,-0.201992,1.07831,0.0613598,-0.327879,0.929016,0.0180744,-0.257583,1.08979,0.114096,-0.222436,1.17018,0.162107
-0.0231716,1.11458,0.0433205,-0.0231716,1.11458,0.0433205,-0.0227334,1.3103,0.00206914,-0.0231716,0.71453,0.0433205,0.152185,1.07777,0.0607275,0.255168,0.917544,-0.000361942,0.223572,1.05933,0.137143,0.207773,1.13023,0.205896,-0.198529,1.07777,0.0607275,-0.326159,0.929294,0.0197993,-0.253345,1.09038,0.113396,-0.216937,1.17092,0.160194
-0.0176685,1.11352,0.0415493,-0.0176685,1.11352,0.0415493,-0.020214,1.30971,0.00267127,-0.0176685,0.71347,0.0415493,0.157688,1.07671,0.0589563,0.258917,0.912125,0.00724215,0.216931,1.05619,0.139503,0.195939,1.12822,0.205634,-0.193025,1.07671,0.0589563,-0.324022,0.929608,0.0241617,-0.245919,1.09152,0.111873,-0.206867,1.17248,0.155728
-0.0112472,1.11111,0.0385839,-0.0112472,1.11111,0.0385839,-0.0176639,1.30787,0.00315191,-0.0112472,0.71106,0.0385839,0.16411,1.0743,0.0559909,0.262858,0.904016,0.020466,0.207639,1.05022,0.145305,0.180029,1.12332,0.207725,-0.186604,1.0743,0.0559909,-0.322158,0.92935,0.0310015,-0.235446,1.09077,0.111209,-0.19209,1.17149,0.151312
-0.00628771,1.10748,0.03492,-0.00628771,1.10748,0.03492,-0.0145627,1.30484,0.00345229,-0.00628771,0.70743,0.03492,0.169069,1.07067,0.052327,0.264652,0.895521,0.0383028,0.195304,1.04326,0.153952,0.160629,1.11713,0.211777,-0.181645,1.07067,0.052327,-0.322221,0.928875,0.0403907,-0.223535,1.0867,0.113623,-0.174192,1.16561,0.150239
-0.00388154,1.10309,0.0312702,-0.00388154,1.10309,0.0312702,-0.011244,1.30099,0.00312111,-0.00388154,0.70304,0.0312702,0.171475,1.06628,0.0486772,0.263504,0.888839,0.0561146,0.180492,1.0356,0.163724,0.138987,1.10898,0.217529,-0.179239,1.06628,0.0486772,-0.323906,0.928173,0.0514665,-0.21169,1.07919,0.119382,-0.155582,1.15469,0.15334
-0.00414291,1.09851,0.027764,-0.00414291,1.09851,0.027764,-0.00866332,1.2967,0.00114968,-0.00414291,0.69846,0.027764,0.171214,1.0617,0.045171,0.259499,0.884387,0.0730213,0.163449,1.02789,0.173977,0.115423,1.09964,0.224455,-0.1795,1.0617,0.045171,-0.325999,0.9266,0.0623694,-0.201735,1.06854,0.128856,-0.139603,1.13952,0.162099
-0.00618226,1.09413,0.0242142,-0.00618226,1.09413,0.0242142,-0.00764544,1.2923,-0.00295036,-0.00618226,0.69408,0.0242142,0.169175,1.05732,0.0416212,0.252796,0.881613,0.0879301,0.145815,1.02109,0.183378,0.0923238,1.09083,0.231102,-0.181539,1.05732,0.0416212,-0.32696,0.923162,0.0710182,-0.194272,1.05543,0.141084,-0.127928,1.12156,0.176117
-0.00856617,1.09103,0.0206381,-0.00856617,1.09103,0.0206381,-0.00710054,1.28898,-0.00807271,-0.00856617,0.69098,0.0206381,0.166791,1.05422,0.0380451,0.245129,0.88116,0.100679,0.12983,1.0173,0.191131,0.0721799,1.08537,0.236357,-0.183923,1.05422,0.0380451,-0.325953,0.919198,0.0781275,-0.188121,1.04256,0.154244,-0.119205,1.10424,0.192303
-0.0111116,1.09023,0.0176012,-0.0111116,1.09023,0.0176012,-0.00618477,1.28791,-0.0125303,-0.0111116,0.69018,0.0176012,0.164245,1.05342,0.0350082,0.238108,0.883535,0.110461,0.117491,1.01718,0.19764,0.0571824,1.08401,0.241229,-0.186469,1.05342,0.0350082,-0.322785,0.915933,0.0852564,-0.182166,1.03317,0.165827,-0.111856,1.09179,0.206113
-0.0145754,1.0925,0.015945,-0.0145754,1.0925,0.015945,-0.00596965,1.28992,-0.0150324,-0.0145754,0.69245,0.015945,0.160782,1.05569,0.033352,0.232684,0.88861,0.116564,0.109452,1.02024,0.203153,0.0478356,1.08605,0.246448,-0.189932,1.05569,0.033352,-0.317749,0.914731,0.0950239,-0.175186,1.03026,0.174641,-0.103903,1.08802,0.214449
-0.0191342,1.09759,0.0163917,-0.0191342,1.09759,0.0163917,-0.00748441,1.2947,-0.0156023,-0.0191342,0.69754,0.0163917,0.156223,1.06078,0.0337987,0.229433,0.895599,0.11962,0.104791,1.02539,0.206955,0.0424688,1.09029,0.250623,-0.194491,1.06078,0.0337987,-0.310704,0.915651,0.107569,-0.167343,1.03416,0.18115,-0.0956629,1.09341,0.21794
-0.0235797,1.10388,0.018544,-0.0235797,1.10388,0.018544,-0.0119695,1.30069,-0.0152355,-0.0235797,0.70383,0.018544,0.151777,1.06707,0.035951,0.227722,0.90266,0.120872,0.102404,1.03155,0.208583,0.039744,1.09599,0.252438,-0.198937,1.06707,0.035951,-0.302289,0.918361,0.120886,-0.160067,1.04339,0.185311,-0.0889563,1.10591,0.217524
-0.0266354,1.10938,0.0209593,-0.0266354,1.10938,0.0209593,-0.0179092,1.30603,-0.0145959,-0.0266354,0.70933,0.0209593,0.148722,1.07257,0.0383663,0.226952,0.908113,0.121093,0.101184,1.03714,0.207956,0.0383001,1.10165,0.251387,-0.201992,1.07257,0.0383663,-0.293515,0.92188,0.132843,-0.154455,1.05507,0.186988,-0.0849238,1.12167,0.21406
-0.028101,1.11284,0.0223062,-0.028101,1.11284,0.0223062,-0.023038,1.30955,-0.0136258,-0.028101,0.71279,0.0223062,0.147256,1.07603,0.0397132,0.22633,0.911026,0.120528,0.100484,1.0409,0.205995,0.0375615,1.10584,0.248729,-0.203458,1.07603,0.0397132,-0.28601,0.924805,0.141331,-0.151414,1.0657,0.18651,-0.0841152,1.13616,0.209099
-0.0286446,1.11444,0.0222819,-0.0286446,1.11444,0.0222819,-0.0264998,1.31152,-0.0118247,-0.0286446,0.71439,0.0222819,0.146712,1.07763,0.0396889,0.225631,0.91202,0.119406,0.0997117,1.04294,0.203155,0.0367516,1.1084,0.245029,-0.204002,1.07763,0.0396889,-0.281,0.92679,0.146124,-0.150225,1.07299,0.185264,-0.0848366,1.1461,0.204834
-0.0287802,1.11499,0.0214579,-0.0287802,1.11499,0.0214579,-0.0281002,1.31257,-0.009692,-0.0287802,0.71494,0.0214579,0.146577,1.07818,0.0388649,0.225108,0.912052,0.117885,0.0991866,1.04392,0.20013,0.0362255,1.10986,0.241253,-0.204137,1.07818,0.0388649,-0.278455,0.928067,0.148194,-0.149929,1.07693,0.18469,-0.0856662,1.15136,0.202938
-0.0287802,1.11512,0.0204692,-0.0287802,1.11512,0.0204692,-0.0286446,1.31308,-0.00822268,-0.0287802,0.71507,0.0204692,0.146577,1.07831,0.0378762,0.225005,0.911868,0.116336,0.0988727,1.04431,0.197324,0.0358061,1.11053,0.237818,-0.204137,1.07831,0.0378762,-0.277431,0.929033,0.149026,-0.149832,1.07876,0.185229,-0.0860326,1.15362,0.20333
-0.0287802,1.11512,0.0196234,-0.0287802,1.11512,0.0196234,-0.0287802,1.31327,-0.00772533,-0.0287802,0.71507,0.0196234,0.146577,1.07831,0.0370304,0.22492,0.911633,0.115076,0.0988429,1.04451,0.195439,0.035804,1.11095,0.235621,-0.204137,1.07831,0.0370304,-0.277041,0.929804,0.149463,-0.149644,1.07957,0.186206,-0.0859448,1.15445,0.204578
-0.0287802,1.11512,0.0189456,-0.0287802,1.11512,0.0189456,-0.0287802,1.3133,-0.0081254,-0.0287802,0.71507,0.0189456,0.146577,1.07831,0.0363526,0.225018,0.911524,0.114065,0.0987672,1.04445,0.194074,0.0356418,1.11091,0.234078,-0.204137,1.07831,0.0363526,-0.276874,0.930348,0.149606,-0.149301,1.07985,0.186797,-0.085514,1.15461,0.205392
-0.0287802,1.11512,0.0183028,-0.0287802,1.11512,0.0183028,-0.0287802,1.31328,-0.00893772,-0.0287802,0.71507,0.0183028,0.146577,1.07831,0.0357098,0.225006,0.911515,0.113416,0.0987238,1.04452,0.193238,0.0355823,1.11103,0.233149,-0.204137,1.07831,0.0357098,-0.276816,0.930621,0.149356,-0.149185,1.08008,0.186548,-0.0853695,1.1548,0.205145
-0.0287802,1.11512,0.0176045,-0.0287802,1.11512,0.0176045,-0.0287802,1.31325,-0.00987339,-0.0287802,0.71507,0.0176045,0.146577,1.07831,0.0350115,0.224994,0.911588,0.112885,0.098669,1.04462,0.192593,0.0355061,1.11114,0.232447,-0.204137,1.07831,0.0350115,-0.276812,0.930675,0.148731,-0.149096,1.08022,0.185264,-0.0852369,1.15499,0.203531
-0.0287802,1.11512,0.0169283,-0.0287802,1.11512,0.0169283,-0.0287802,1.31322,-0.0107757,-0.0287802,0.71507,0.0169283,0.146577,1.07831,0.0343353,0.225034,0.911763,0.112544,0.0984816,1.04458,0.192263,0.0352053,1.11098,0.232123,-0.204137,1.07831,0.0343353,-0.277155,0.930548,0.147669,-0.14897,1.0799,0.18333,-0.0848766,1.15458,0.201161
-0.0287802,1.11512,0.0167078,-0.0287802,1.11512,0.0167078,-0.0287802,1.31319,-0.0112144,-0.0287802,0.71507,0.0167078,0.146577,1.07831,0.0341148,0.224876,0.911955,0.112887,0.098506,1.04474,0.192948,0.0353207,1.11113,0.232979,-0.204137,1.07831,0.0341148,-0.277668,0.929511,0.145748,-0.149263,1.07865,0.181531,-0.0850597,1.15322,0.199422
-0.0287802,1.11458,0.0169165,-0.0287802,1.11458,0.0169165,-0.0287802,1.31266,-0.0109331,-0.0287802,0.71453,0.0169165,0.146577,1.07777,0.0343235,0.224692,0.91165,0.113771,0.0985761,1.04409,0.194786,0.0355177,1.11032,0.235293,-0.204137,1.07777,0.0343235,-0.279046,0.927092,0.142465,-0.150404,1.07562,0.179892,-0.0860832,1.14988,0.198606
-0.0293238,1.11298,0.0171107,-0.0293238,1.11298,0.0171107,-0.0293238,1.31115,-0.0100504,-0.0293238,0.71293,0.0171107,0.146033,1.07617,0.0345177,0.223833,0.910713,0.115642,0.0981783,1.04249,0.198439,0.0353507,1.10838,0.239838,-0.204681,1.07617,0.0345177,-0.28129,0.921695,0.1359,-0.154388,1.07069,0.177198,-0.090937,1.14519,0.197848
-0.0303814,1.11006,0.0170043,-0.0303814,1.11006,0.0170043,-0.0303814,1.3083,-0.00966063,-0.0303814,0.71001,0.0170043,0.144976,1.07325,0.0344113,0.222187,0.908525,0.117561,0.0974406,1.0393,0.203264,0.0350671,1.10469,0.246116,-0.205738,1.07325,0.0344113,-0.284347,0.912887,0.12449,-0.162139,1.06405,0.171651,-0.101035,1.13964,0.195231
-0.0322439,1.10616,0.0162283,-0.0322439,1.10616,0.0162283,-0.0327863,1.30435,-0.0107783,-0.0322439,0.70611,0.0162283,0.143113,1.06935,0.0336353,0.219267,0.904748,0.117995,0.0960203,1.03379,0.208381,0.0343966,1.0983,0.253573,-0.207601,1.06935,0.0336353,-0.28671,0.90044,0.105893,-0.17416,1.05614,0.161565,-0.117884,1.13399,0.189401
-0.0342833,1.10374,0.0155294,-0.0342833,1.10374,0.0155294,-0.0358845,1.3015,-0.0144381,-0.0342833,0.70369,0.0155294,0.141074,1.06693,0.0329364,0.215802,0.900795,0.115547,0.0951298,1.0276,0.212345,0.0347931,1.091,0.260743,-0.20964,1.06693,0.0329364,-0.287952,0.889529,0.0819883,-0.187421,1.04962,0.147371,-0.137155,1.12966,0.180062
-0.0346579,1.1048,0.0158533,-0.0346579,1.1048,0.0158533,-0.0386717,1.30154,-0.0200335,-0.0346579,0.70475,0.0158533,0.140699,1.06799,0.0332603,0.213277,0.898213,0.110189,0.0956038,1.02208,0.214206,0.0367667,1.08402,0.266215,-0.210015,1.06799,0.0332603,-0.288472,0.885435,0.0562389,-0.198384,1.04739,0.1315,-0.15334,1.12837,0.169131
-0.0321385,1.10962,0.01741,-0.0321385,1.10962,0.01741,-0.0398576,1.30476,-0.0258589,-0.0321385,0.70957,0.01741,0.143219,1.07281,0.034817,0.212783,0.898287,0.103464,0.0976174,1.01838,0.214484,0.0400344,1.07842,0.269994,-0.207495,1.07281,0.034817,-0.292402,0.891744,0.0387959,-0.206546,1.05386,0.118534,-0.163617,1.13491,0.158403
