rootX,rootY,rootZ
0.19347,0.0219754,-0.0132251
0.160229,0.0516513,-0.0600563
0.118163,0.0866497,-0.11469
0.0918796,0.0938992,-0.154234
0.0572806,0.0633264,-0.137646
-0.000346997,2.98024e-07,-0.0652516
-0.044226,-0.0633261,0.0128538
-0.0344691,-0.0955994,0.0376118
0.0285357,-0.0784246,-0.013183
0.11621,-0.0230023,-0.103489
0.179391,0.0514514,-0.154305
0.184909,0.130277,-0.124408
0.137203,0.184948,-0.0467454
0.0735193,0.186525,0.018896
0.0285357,0.13675,0.0468486
0.00788259,0.073424,0.0517608
0.00101313,0.0286508,0.0531627
-0.000338883,0.00789881,0.0542081
0,0.00224859,0.0496908
0,-0.00577212,0.0322178
0,-0.030151,0.00168152
0,-0.0666261,-0.0323283
0,-0.11495,-0.0634146
0,-0.134724,-0.0744196
0,-0.0995235,-0.0545021
0,-0.0428531,-0.0130834
0,-0.0114751,0.0233584
0,-0.0230238,0.0386409
0,-0.0422249,0.0360393
0,-0.0218994,0.0278789
0,0.0530249,0.0302845
0,0.134424,0.0409323
0,0.1642,0.0478235
0,0.130274,0.0450071
0,0.0721747,0.038419
0,0.030326,0.0331883
0,0.0011009,0.0261668
0,-0.0210768,0.0111528
0,-0.0506256,-0.0181461
0,-0.0920741,-0.0545281
0,-0.122877,-0.0818303
0,-0.136951,-0.0950379
0,-0.136723,-0.095027
0,-0.122899,-0.0806471
0,-0.0917525,-0.0535586
0.00135905,-0.0542501,-0.0260539
-0.0055104,-0.0161982,-0.00191107
-0.0288747,0.0223255,0.0246132
-0.0748785,0.0721735,0.0619312
-0.129994,0.137276,0.116144
-0.162896,0.186175,0.171262
-0.141618,0.187549,0.194137
-0.0735191,0.129952,0.173008
-0.0241198,0.0500986,0.114383
-0.028536,-0.0162026,0.0176105
-0.0572804,-0.0553996,-0.0980573
-0.0643575,-0.0483487,-0.184199
-0.0446462,-0.000350476,-0.197522
-0.0206525,0.0494498,-0.147355
-0.00686905,0.0632981,-0.0764974
-0.00135301,0.046351,-0.0170545
0.00033902,0.0137514,0.0212176
1.86265e-08,-0.0165534,0.0356993
1.86265e-08,-0.0431988,0.0262552
1.86265e-08,-0.0636489,0.00492924
1.86265e-08,-0.0494501,-0.0111845
1.86265e-08,0,-0.010127
1.86265e-08,0.0494498,0.00162998
1.86265e-08,0.0632981,0.0114243
1.86265e-08,0.0436259,0.0140618
1.86265e-08,0.0262022,0.00931349
1.86265e-08,0.0355733,0.000690509
1.86265e-08,0.0748736,-0.006651
1.86265e-08,0.136601,-0.00733827
1.86265e-08,0.186177,0.0019825
1.86265e-08,0.186199,0.0201993
1.86265e-08,0.136751,0.041633
1.86265e-08,0.0747991,0.0560931
1.86265e-08,0.0229988,0.057428
1.86265e-08,-0.0208739,0.0477733
1.86265e-08,-0.0725243,0.0378483
1.86265e-08,-0.137276,0.0362718
1.86265e-08,-0.187552,0.0461678
1.86265e-08,-0.179199,0.0662863
1.86265e-08,-0.113399,0.0849874
1.86265e-08,-0.0290013,0.0891108
1.86265e-08,0.0362251,0.075673
1.86265e-08,0.0347495,0.0548504
1.86265e-08,-0.0257999,0.0371931
1.86265e-08,-0.0882996,0.0281825
1.86265e-08,-0.0978265,0.0314165
1.86265e-08,-0.0208006,0.0506048
1.86265e-08,0.117551,0.0752393
1.86265e-08,0.221825,0.083247
1.86265e-08,0.227626,0.0750807
1.86265e-08,0.125177,0.0578865
1.86265e-08,-0.0214765,0.0245058
1.86265e-08,-0.132075,-0.0253368
1.86265e-08,-0.190899,-0.0712304
1.86265e-08,-0.185626,-0.0806118
1.86265e-08,-0.123201,-0.0439973
1.86265e-08,-0.0425005,0.0105403
1.86265e-08,0.0104234,0.049783
1.86265e-08,0.0233251,0.0555295
1.86265e-08,0.0142765,0.0328136
1.86265e-08,0.0055492,0.00336975
1.86265e-08,0.00157356,-0.0205408
1.86265e-08,-0.0016743,-0.0393437
1.86265e-08,0.00545025,-0.0555911
1.86265e-08,0.028776,-0.0672483
1.86265e-08,0.0749744,-0.0666653
1.86265e-08,0.13285,-0.0481085
1.86265e-08,0.150401,-0.0166854
1.86265e-08,0.0892244,0.00952328
1.86265e-08,-0.0446234,0.017808
1.86265e-08,-0.176074,0.00653317
1.86265e-08,-0.207,-0.009531
1.86265e-08,-0.128851,-0.00617671
1.86265e-08,-0.0231007,0.0203612
1.86265e-08,0.0345257,0.0564168
1.86265e-08,0.0370759,0.0887049
-0.00135899,0.0196505,0.103656
0.00551006,0.0071478,0.0779174
0.0288746,0.00124931,0.0130687
0.0748801,-0.00032425,-0.0748945
0.131353,0,-0.156884
0.157385,0,-0.18697
0.112743,0,-0.14468
0,0,-0.058899
-0.112743,0,0.0118728
-0.157724,0.00134975,0.043944
-0.12898,-0.00544787,0.0469916
-0.0725071,-0.028776,0.0350881
-0.0302335,-0.073627,0.00734571
-0.00101396,-0.136923,-0.015762
0.0223505,-0.186175,0.0026393
0.0449853,-0.1862,0.065274
0.0633436,-0.13675,0.128836
0.0493973,-0.0734494,0.133989
-4.65662e-09,-0.0284481,0.0791996
-0.0493973,-0.00790239,0.0196747
-0.0633436,-0.00110149,0.00725592
-0.0449853,0.000350476,0.0393924
-0.0220115,0,0.0721822
-9.31323e-09,-0.00135005,0.0666235
0.0220115,0.00545025,0.0259762
0.0449853,0.028776,-0.0264518
0.0633436,0.0736243,-0.0753405
0.0493973,0.136926,-0.105629
-4.65662e-09,0.186175,-0.122246
-0.0493973,0.187549,-0.136463
-0.0633436,0.131302,-0.143072
-0.0463442,0.0446505,-0.120121
-0.0151426,-0.0449762,-0.0765617
0.0220055,-0.129026,-0.048363
0.0721679,-0.185276,-0.0565748
0.137204,-0.186525,-0.100284
0.18626,-0.1381,-0.146557
0.18626,-0.0666488,-0.153411
0.136864,-0.00647516,-0.107242
0.0735193,0.0423739,-0.0317784
0.0285357,0.0911764,0.0340941
0.00788259,0.123223,0.0650762
0.00101313,0.136751,0.0678924
-0.000338883,0.13675,0.0509551
0,0.122899,0.0211505
0,0.0917498,-0.00691229
0,0.0542522,-0.014579
0,0.0162006,-0.00157574
0,-0.023703,0.00333673
0,-0.0665492,-0.01772
0,-0.108299,-0.0561812
0,-0.112751,-0.0831575
0,-0.0494498,-0.0836222
0,0.0508249,-0.0678785
0,0.10575,-0.0485378
0,0.0849513,-0.0316022
0,0.0211001,-0.0248291
-0.00135905,-0.0359768,-0.0457777
0.0055104,-0.0425473,-0.123856
0.0288747,0.00790209,-0.236626
0.0735195,0.0724474,-0.30751
0.136863,0.107949,-0.267828
0.186261,0.108301,-0.0935608
0.187621,0.0700007,0.154014
0.131353,0.00679821,0.368419
0.0446443,-0.0480003,0.468628
-0.044983,-0.0622988,0.445864
-0.128982,-0.0504265,0.343939
-0.185248,-0.0495255,0.217072
-0.186599,-0.0804243,0.0947086
-0.136864,-0.138174,-0.0165692
-0.0721602,-0.18585,-0.103134
-0.0340461,-0.1862,-0.135799
-0.0367573,-0.13675,-0.102941
-0.0745326,-0.0734494,-0.0334921
-0.136524,-0.0284481,0.027857
-0.186261,-0.00790239,0.0344231
-0.186262,-0.00110149,-0.0244723
-0.136863,0.000350476,-0.108748
-0.0735191,-0.00135005,-0.146192
-0.0298947,0.00545025,-0.0963871
-0.00237296,0.028776,0.0164578
0.0278605,0.0749994,0.141267
0.0752191,0.131301,0.217024
0.131353,0.157201,0.209543
0.157385,0.112775,0.143079
0.112743,0,0.0680603
-0.00135925,-0.112776,0.0139179
-0.107231,-0.15755,-0.00968926
-0.128849,-0.128851,-0.00946456
-0.0554626,-0.0725482,0.00298325
0.0643558,-0.0301236,0.0116808
0.157387,-0.00110209,0.00688031
0.178379,0.0222489,-0.0132665
0.13585,0.0450013,-0.0393629
0.0738583,0.0619493,-0.0527628
0.0285357,0.0562493,-0.0490315
0.00788259,0.0233501,-0.0314183
0.00101313,-0.00479907,-0.00605176
-0.000338883,-2.98024e-07,0.0192881
0,0.00444889,0.0335138
0,-0.0205484,0.0338342
0,-0.0562496,0.0253859
0,-0.0647504,0.0116655
0,-0.0446508,-0.0153976
0,-0.0205493,-0.0603425
0,-0.00815094,-0.105328
0,0.00534952,-0.124298
0,0.0237009,-0.10982
0,0.0446508,-0.0727761
0,0.0632993,-0.0271565
0,0.049449,0.0146623
0,-2.98024e-07,0.0440423
0,-0.0494498,0.0601261
0,-0.0632984,0.0684953
0,-0.0450013,0.0656946
0,-0.0205493,0.046473
0,-0.0068009,0.0153435
0,-0.00145078,-0.017843
0,0.000350476,-0.0403195
0,0,-0.0414931
0,0,-0.0230535
0,0,0.00064022
0,0,0.01394
0,0,0.0109865
0,0,-0.002601
0,0,-0.0149583
0,0,-0.015576
0,0,-0.00126676
0,0,0.0220893
0,0,0.0437266
0,0,0.0563733
0,0,0.0534375
0,0,0.0301335
0,0,-0.0117415
0,0,-0.0561475
0,0,-0.0792266
0,0,-0.0749481
0,0,-0.0511386
0,0,-0.019076
0,0,0.0101915
0,0,0.0310237
0,0,0.043011
0,0,0.0442721
0,0,0.031878
0,0,0.0044205
0,0,-0.035018
0,0,-0.0721851
0,0,-0.0894781
0,0,-0.0784061
0,0,-0.0462343
0,0,-0.01119
0,-0.00135005,0.0146832
0,0.00545025,0.031456
0,0.028776,0.0423813
0,0.0749994,0.0529538
0.00135905,0.131301,0.0583508
-0.00686946,0.157201,0.0483606
-0.0233643,0.112775,0.0171203
-0.0446445,0,-0.0204381
-0.0647029,-0.112776,-0.03716
-0.0425286,-0.15755,-0.030544
0.0220053,-0.128851,-0.0143683
0.099553,-0.0725482,0.00144101
0.155562,-0.0287736,0.0196278
0.167901,-0.00790239,0.0534435
0.158876,-0.00110149,0.107746
0.138222,0.000350476,0.15396
0.0953946,0,0.161015
0.0180218,0,0.130734
-0.0839983,0,0.0897896
-0.164595,0,0.0659738
-0.17973,-0.00135005,0.0692829
-0.134152,0.00545025,0.0921338
-0.0793687,0.030151,0.116897
-0.0574105,0.0679988,0.12577
-0.0814021,0.10795,0.114787
-0.137876,0.112753,0.0942313
-0.185922,0.049451,0.0704473
-0.186262,-0.049451,0.0444721
-0.136863,-0.112753,0.0184512
-0.0735191,-0.1083,-0.00322571
-0.0285357,-0.065547,-0.0163564
-0.007883,-0.0273502,-0.0228994
-0.00101401,-0.00825167,-0.0283719
0.00033902,-0.00245154,-0.0364059
-0.00135899,0.00715078,-0.0459038
0.00686906,0.0219754,-0.0538318
0.0233646,0.0502763,-0.0550893
0.0446463,0.0936506,-0.0495776
0.0633436,0.115872,-0.0422532
0.0493973,0.1134,-0.0371945
-4.65662e-09,0.0936747,-0.0372243
-0.0493973,0.0525737,-0.0380088
-0.0633436,0.0189769,-0.0336383
-0.0449853,0.00824929,-0.0224777
-0.0206525,0.00777365,-0.00793743
-0.00686905,0.0205025,0.00740555
-0.00135301,0.0477747,0.0278763
0.00033902,0.0628481,0.0415307
1.86265e-08,0.048126,0.036637
1.86265e-08,-0.00519962,-0.00973812
1.86265e-08,-0.06645,-0.0829127
1.86265e-08,-0.0870998,-0.134317
1.86265e-08,-0.0618747,-0.13946
1.86265e-08,-0.000349582,-0.0865825
1.86265e-08,0.0633234,-0.00806908
1.86265e-08,0.0942505,0.05636
1.86265e-08,0.0838498,0.0745565
1.86265e-08,0.0519759,0.0432669
-0.00135899,0.0221753,-0.00955125
0.00551006,0.00644804,-0.0606783
0.0288746,0.00124931,-0.0977428
0.0735208,-0.00032425,-0.123202
0.136865,0,-0.143138
0.187619,0.00134975,-0.142988
0.18075,-0.00544787,-0.102108
0.107989,-0.030151,-0.0373433
2.32831e-09,-0.0666261,0.0301858
-0.108328,-0.1136,0.0960975
-0.178379,-0.141524,0.138793
-0.185248,-0.124224,0.132004
-0.137202,-0.0820512,0.073888
-0.0735191,-0.0446234,0.00487141
-0.0285357,-0.00312597,-0.0278811
-0.007883,0.0602729,-0.0116394
-0.00237301,0.112875,0.0556656
0.00584906,0.0867007,0.166833
0.0288746,-0.0371245,0.274079
0.0748801,-0.183326,0.310153
0.129994,-0.25855,0.247884
0.164254,-0.219799,0.114278
0.134748,-0.070324,-0.0344805
0.0501557,0.1073,-0.157681
-0.0191647,0.197574,-0.236264
-0.0403193,0.176125,-0.254899
-0.0223506,0.094851,-0.242573
-0.00229226,0.0376749,-0.250663
-0.0194565,0.0505496,-0.291662
-0.0576193,0.103249,-0.316125
-0.071064,0.134049,-0.285347
-0.0654598,0.11495,-0.241982
-0.0669888,0.0683261,-0.220665
-0.0793001,0.0215519,-0.186629
-0.0605456,-0.0191769,-0.083082
0.0117522,-0.0793234,0.0960559
0.128083,-0.160624,0.304099
0.259988,-0.232176,0.471407
0.347807,-0.24405,0.525606
0.328217,-0.157401,0.446419
0.211742,0,0.278567
0.0921287,0.157727,0.0908151
0.0281971,0.2418,-0.0563588
-0.00699628,0.230049,-0.136407
-0.077005,0.157827,-0.153767
-0.17083,0.080424,-0.13667
-0.240485,0.0298751,-0.114091
-0.261347,0.00757457,-0.0893673
-0.229553,0.00224859,-0.0455475
-0.140258,-0.00712217,0.0179403
-0.0161111,-0.0233507,0.0721981
0.0938743,-0.0433007,0.0893751
0.142294,-0.0687487,0.0728558
0.139157,-0.0796012,0.0500598
0.159971,-0.0679738,0.0400269
0.215137,-0.0587008,0.0462973
0.243543,-0.0494498,0.0561575
0.202577,-0.00425101,0.0619733
0.112653,0.0699729,0.0657159
0.0189568,0.119552,0.0712514
-0.0505388,0.109749,0.0779667
-0.116645,0.0651748,0.0793906
-0.17117,0.0275517,0.0704266
-0.197795,0.00959904,0.04929
-0.217459,-0.00589908,0.0227948
-0.236416,-0.023675,-0.00129866
-0.219551,-0.0433007,-0.0217771
-0.144745,-0.0700987,-0.0453511
-0.0701169,-0.0728006,-0.0757615
-0.0488518,-0.0446505,-0.0998534
-0.0641493,-0.0138521,-0.104203
