rootX,rootY,rootZ,neckX,neckY,neckZ,headX,headY,headZ,torsoX,torsoY,torsoZ,lshoulderX,lshoulderY,lshoulderZ,lelbowX,lelbowY,lelbowZ,lwristX,lwristY,lwristZ,lhandX,lhandY,lhandZ,rshoulderX,rshoulderY,rshoulderZ,relbowX,relbowY,relbowZ,rwristX,rwristY,rwristZ,rhandX,rhandY,rhandZ
0,0,0,1.02811,-0.207496,-0.804709,0,0,0,0,0,0,1.44154,0.177614,-1.02488,-1.26845e-07,1.45093,1.49214e-13,0,0,0,0,0,0,-1.24091,0.0362237,0.243557,0,-1.23239,0,0,0,0,0,0,0
0,0,0,1.3464,-0.239358,-0.658058,0,0,0,0,0,0,1.22181,0.379578,-0.624133,-9.48299e-08,1.08473,-3.23297e-13,0,0,0,0,0,0,-0.183027,0.0620938,-0.0340852,0,-0.918594,0,0,0,0,0,0,0
0,0,0,1.22814,-0.196028,-0.400156,0,0,0,0,0,0,1.00721,0.489257,-0.416041,-6.8074e-08,0.778676,8.17124e-14,0,0,0,0,0,0,0.468112,0.000906982,-0.104095,0,-0.39798,0,0,0,0,0,0,0
0,0,0,0.777797,-0.116317,-0.174758,0,0,0,0,0,0,0.789883,0.468291,-0.37536,-4.90418e-08,0.560972,-4.20997e-13,0,0,0,0,0,0,0.511886,-0.0406325,-0.0585641,0,-0.0679086,0,0,0,0,0,0,0
0,0,0,0.266789,-0.0387136,-0.0335225,0,0,0,0,0,0,0.478,0.412736,-0.475765,-2.54579e-08,0.291204,-2.63789e-13,0,0,0,0,0,0,0.238455,8.32677e-05,-0.0777081,0,-0.0241015,0,0,0,0,0,0,0
0,0,0,-0.02739,0.00408275,0.0111463,0,0,0,0,0,0,0.0145766,0.443641,-0.610089,3.62579e-09,-0.0414732,5.79647e-13,0,0,0,0,0,0,-0.0218825,0.0900364,-0.216191,0,-0.155294,0,0,0,0,0,0,0
0,0,0,-0.0379435,0.00554272,-0.00555479,0,0,0,0,0,0,-0.470767,0.540073,-0.657165,3.19299e-08,-0.365235,3.6593e-13,0,0,0,0,0,0,-0.129746,0.149244,-0.367897,0,-0.270106,0,0,0,0,0,0,0
0,0,0,0.0548124,-0.0079644,-0.0284888,0,0,0,0,0,0,-0.670252,0.556095,-0.544147,4.86999e-08,-0.557062,6.75016e-14,0,0,0,0,0,0,-0.105899,0.0846823,-0.372671,0,-0.195142,0,0,0,0,0,0,0
0,0,0,0.0531488,-0.00759355,-0.0706644,0,0,0,0,0,0,-0.413332,0.320113,-0.232959,4.5446e-08,-0.519843,-7.21201e-13,0,0,0,0,0,0,-0.0294478,-0.0689607,-0.191139,0,0.0536186,0,0,0,0,0,0,0
0,0,0,-0.0874978,0.0121877,-0.167587,0,0,0,0,0,0,0.197765,-0.0808336,0.204513,2.79758e-08,-0.320007,-3.74811e-13,0,0,0,0,0,0,-0.083931,-0.246556,0.125725,0,0.360255,0,0,0,0,0,0,0
0,0,0,-0.199495,0.026032,-0.384146,0,0,0,0,0,0,0.535141,-0.423799,0.498936,-5.7471e-09,0.0657402,4.98268e-13,0,0,0,0,0,0,-0.340785,-0.30451,0.466914,0,0.493579,0,0,0,0,0,0,0
0,0,0,-0.154981,0.0176755,-0.676816,0,0,0,0,0,0,0.277055,-0.474942,0.477285,-3.91275e-08,0.447568,5.52447e-13,0,0,0,0,0,0,-0.669542,-0.131765,0.668559,0,0.298719,0,0,0,0,0,0,0
0,0,0,-0.0522158,0.00481204,-0.9018,0,0,0,0,0,0,-0.321957,-0.199513,0.167443,-4.65837e-08,0.532856,1.68754e-13,0,0,0,0,0,0,-0.981959,0.122365,0.684968,0,-0.0696833,0,0,0,0,0,0,0
0,0,0,-0.000151572,-3.39032e-05,-0.900681,0,0,0,0,0,0,-0.782879,0.126581,-0.185334,-2.95308e-08,0.337793,-1.50102e-13,0,0,0,0,0,0,-1.19697,0.261404,0.566241,0,-0.35065,0,0,0,0,0,0,0
