RootX,RootY,RootZ,neckX,neckY,neckZ,headX,headY,headZ,torsoX,torsoY,torsoZ,lshoulderX,lshoulderY,lshoulderZ,lelbowX,lelbowY,lelbowZ,lwristX,lwristY,lwristZ,lhandX,lhandY,lhandZ,rshoulderX,rshoulderY,rshoulderZ,relbowX,relbowY,relbowZ,rwristX,rwristY,rwristZ,rhandX,rhandY,rhandZ
-1.24465,2.96966,490.593,7.56168,-3.23964e-08,-7.66339e-09,0.186001,1.76772e-09,8.14453e-11,0,0,0,-8.26756,-33.6069,3.32761,22.5725,13.3944,-20.8382,-5.80155,-8.98433,-14.9519,-2.90077,-4.4894,-7.74974,-26.1983,-0.0559347,-26.1219,-3.33743,0.262447,-5.84457,9.4028,0.203987,-1.79881,4.7014,0.109834,-0.295142
-1.36238,2.57501,491.16,8.85209,-2.67545e-08,-7.82995e-09,0.80543,7.65458e-09,7.27195e-11,0,0,0,2.92323,-28.9927,-5.58668,20.4769,6.65571,-16.4706,-9.38317,-4.57947,-11.9836,-4.69158,-2.32124,-6.25521,-31.5466,-1.00008,-29.7811,-5.77809,3.42827,-8.64118,10.8447,2.26819,-3.57858,5.42235,1.1246,-1.15721
-1.02374,2.51963,493.256,11.2994,-1.61273e-08,-8.03874e-09,1.97636,1.87827e-08,2.50359e-11,0,0,0,8.55735,-19.9245,-11.2842,14.2834,1.94422,-9.10784,-10.5419,-1.5119,-7.11438,-5.27096,-0.814732,-3.84157,-36.4738,-1.27308,-33.0718,-7.71981,6.64433,-10.9213,12.182,4.35855,-5.03056,6.09101,2.15026,-1.86078
-1.0022,2.27543,492.698,11.2867,-1.61639e-08,-8.12705e-09,1.97126,1.87342e-08,-1.96323e-13,0,0,0,12.0621,-17.3032,-15.3655,12.5505,0.147946,-6.428,-11.9952,-0.337101,-5.32569,-5.99762,-0.236122,-2.95028,-34.3585,-0.783586,-30.62,-7.38055,7.10274,-10.2873,11.0589,4.64626,-4.64635,5.52944,2.28835,-1.68054
-1.26347,1.70715,490.052,9.3652,-2.44794e-08,-8.07431e-09,1.05341,1.00112e-08,1.21303e-11,0,0,0,7.92239,-17.3931,-12.9736,12.0085,2.83886,-6.64269,-10.7943,-2.087,-5.5004,-5.39717,-1.09475,-3.04646,-21.8941,-0.743201,-20.3569,-4.46753,2.16608,-6.19485,6.52298,1.41928,-2.09141,3.26149,0.699546,-0.45797
-0.899874,1.05481,489.104,7.10475,-3.42785e-08,-7.98699e-09,-0.0272518,-2.58963e-10,2.0537e-11,0,0,0,-4.15026,-7.99363,-2.61493,3.89981,5.28515,-1.76421,-4.30182,-3.69713,-2.44374,-2.15091,-1.89039,-1.58043,-7.40334,-2.28529,-7.40863,-3.19724,-1.87064,-3.37475,0.505513,-1.2152,-0.395633,0.252757,-0.596235,0.333719
0.74281,0.427125,490.342,5.36721,-4.1816e-08,-7.93689e-09,-0.858187,-8.15595e-09,1.19248e-11,0,0,0,-7.14253,13.6483,7.06438,-11.497,-5.01862,10.4164,3.34805,3.00653,5.38127,1.67402,1.4007,2.23184,-2.69135,-4.68748,2.11877,-7.33975,6.53069,-6.25575,-4.562,4.2573,-2.38244,-2.281,2.09236,-0.674668
3.07852,1.6022,494.309,4.56016,-4.53212e-08,-7.91682e-09,-1.24437,-1.18261e-08,9.73572e-13,0,0,0,3.94271,31.564,14.3884,-21.9164,-27.8153,18.6493,8.79123,17.8866,10.6699,4.39562,8.71979,4.80869,-23.3375,-12.4376,-2.634,-22.8656,34.9608,-22.1155,-4.20748,22.768,-12.6913,-2.10374,11.184,-5.73299
5.1042,7.16184,501.686,6.65644,-3.62605e-08,-7.92287e-09,-0.24361,-2.31509e-09,1.3727e-12,0,0,0,14.2077,31.4486,24.9099,-18.6913,-48.1479,13.1065,13.0161,31.177,6.94575,6.50807,15.2625,2.94611,-72.4191,-24.1952,-23.9106,-48.4949,83.5517,-49.8867,3.47204,54.3929,-30.6163,1.73602,26.713,-14.4916
4.95431,13.2438,507.71,9.77264,-2.27871e-08,-7.94558e-09,1.2443,1.18254e-08,1.83573e-13,0,0,0,17.129,25.3572,38.837,-11.2108,-62.8591,2.45259,17.9451,40.7856,-0.163205,8.97256,19.9907,-0.596506,-123.254,-33.131,-46.8084,-69.1865,126.384,-72.1232,15.0423,82.2465,-44.9796,7.52116,40.3823,-21.515
